date,portfolio_value,benchmark_value,position,signal,prediction,actual,cash,position_size,pnl,cumulative_return,benchmark_return,price,consecutive_losses
2022-06-13,100000.0,100000.0,0,0,0.002832658107159567,-0.0012708120965000402,100000.0,0.0,0.0,0.0,0.0,2943.0,
2022-06-14,100000.0,99796.81,0,0,0.0004727550236412507,0.002965590973163179,100000.0,0.0,0.0,0.0,-0.0020319401970777837,2937.02,0.0
2022-06-15,100000.0,99926.95,0,0,-0.0006330832912966253,0.0014145570158288212,100000.0,0.0,0.0,0.0,-0.0007305470608222822,2940.85,0.0
2022-06-16,100000.0,100057.76,0,0,0.0001327094791306753,-0.0007708764899649889,100000.0,0.0,0.0,0.0,0.0005776418620455661,2944.7,0.0
2022-06-17,100000.0,100043.15,0,0,0.0002620423072309675,0.005250877127437326,100000.0,0.0,0.0,0.0,0.00043153244988105145,2944.27,0.0
2022-06-20,100000.0,99872.92,0,0,0.0002677916350431934,0.013629280839394964,100000.0,0.0,0.0,0.0,-0.0012708120965000125,2939.26,0.0
2022-06-21,100000.0,100092.76,0,0,0.0006541730522927705,0.011559104194885483,100000.0,0.0,0.0,0.0,0.0009276248725790356,2945.73,0.0
2022-06-22,100000.0,100068.3,0,0,-0.0008165859637914836,0.013130685464565417,100000.0,0.0,0.0,0.0,0.0006829765545362898,2945.01,0.0
2022-06-23,100000.0,99980.63,0,0,-0.0004380983772586,0.01424672804450755,100000.0,0.0,0.0,0.0,-0.00019367991845065262,2942.43,0.0
2022-06-24,100000.0,100568.47,0,0,-0.0005164945944360327,0.009406263409162285,100000.0,0.0,0.0,0.0,0.00568467550118934,2959.73,0.0
2022-06-27,100000.0,101234.11,0,0,-0.0005043547262624045,0.004279500020138771,100000.0,0.0,0.0,0.0,0.012341148487937608,2979.32,0.0
2022-06-28,100000.0,101249.75,0,0,-0.0008325299953934093,0.0003657988173622062,100000.0,0.0,0.0,0.0,0.012497451580020424,2979.78,0.0
2022-06-29,100000.0,101382.26,0,0,-0.00115519131673552,-2.3460960960841604e-05,100000.0,0.0,0.0,0.0,0.013822629969418921,2983.68,0.0
2022-06-30,100000.0,101405.03,0,0,-0.0005305619631016335,0.004446529395010668,100000.0,0.0,0.0,0.0,0.014050288820931019,2984.35,0.0
2022-07-01,100000.0,101514.44,0,0,-0.00011345905300165347,0.0064567524777661145,100000.0,0.0,0.0,0.0,0.015144410465511465,2987.57,0.0
2022-07-05,100000.0,101667.35,0,0,5.442131731351555e-05,0.005895583993689835,100000.0,0.0,0.0,0.0,0.016673462453279064,2992.07,0.0
2022-07-06,100000.0,101286.78,0,0,0.000349807764203969,0.009027565777776303,100000.0,0.0,0.0,0.0,0.01286782195039079,2980.87,0.0
2022-07-07,100000.0,101379.88,0,0,-5.448197963022741e-05,0.010795646884143695,100000.0,0.0,0.0,0.0,0.013798844716275925,2983.61,0.0
2022-07-08,100000.0,101855.93,0,0,-0.0008551717451445232,0.00995456395407035,100000.0,0.0,0.0,0.0,0.01855929323819233,2997.62,0.0
2022-07-11,100000.0,102169.89,0,0,0.0006451587034869706,0.006594919617142203,100000.0,0.0,0.0,0.0,0.021698946653075108,3006.86,0.0
2022-07-12,100000.0,102266.73,0,0,-0.0019042850546487698,0.006469061803296539,100000.0,0.0,0.0,0.0,0.022667346245327936,3009.71,0.0
2022-07-13,100000.0,102201.16,0,0,-0.0006258214908906842,0.007091609093750284,100000.0,0.0,0.0,0.0,0.022011552837241034,3007.78,0.0
2022-07-14,100000.0,102474.35,0,0,0.00021794629143193339,0.005882313931202754,100000.0,0.0,0.0,0.0,0.024743459055385757,3015.82,0.0
2022-07-15,100000.0,102869.86,0,0,0.002842850213493128,0.004915011263567415,100000.0,0.0,0.0,0.0,0.028698606863744498,3027.46,0.0
2022-07-18,100000.0,102843.7,0,0,0.003241757843056852,0.004126620169227602,100000.0,0.0,0.0,0.0,0.028436969079170957,3026.69,0.0
2022-07-19,100000.0,102928.3,0,0,0.0021038816999096963,0.0030074145478313774,100000.0,0.0,0.0,0.0,0.029283044512402268,3029.18,0.0
2022-07-20,100000.0,102925.93,0,0,-5.918139027295919e-05,0.003337614018638968,100000.0,0.0,0.0,0.0,0.02925925925925927,3029.11,0.0
2022-07-21,100000.0,103077.13,0,0,-0.0005041493599183824,0.0037282928308652874,100000.0,0.0,0.0,0.0,0.030771321780496075,3033.56,0.0
2022-07-22,100000.0,103375.47,0,0,0.000700929247248037,0.008023429333999355,100000.0,0.0,0.0,0.0,0.03375467210329603,3042.34,0.0
2022-07-25,100000.0,103268.09,0,0,-0.000407667502015117,0.01306273402694158,100000.0,0.0,0.0,0.0,0.03268093781855248,3039.18,0.0
2022-07-26,100000.0,103237.85,0,0,0.00020286519678107656,0.015212504402147387,100000.0,0.0,0.0,0.0,0.03237852531430515,3038.29,0.0
2022-07-27,100000.0,103269.45,0,0,0.0009525898895861088,0.015323010509275425,100000.0,0.0,0.0,0.0,0.032694529391777034,3039.22,0.0
2022-07-28,100000.0,103461.43,0,0,0.00044024461929322717,0.0140301556388287,100000.0,0.0,0.0,0.0,0.03461433910975189,3044.87,0.0
2022-07-29,100000.0,104204.89,0,0,0.0008328418296558496,0.006691122523844406,100000.0,0.0,0.0,0.0,0.04204892966360858,3066.75,0.0
2022-08-01,100000.0,104617.06,0,0,0.002221147495424559,0.0018058514784595747,100000.0,0.0,0.0,0.0,0.04617057424396888,3078.88,0.0
2022-08-02,100000.0,104808.36,0,0,0.00213279731880106,-0.0011444281263475187,100000.0,0.0,0.0,0.0,0.048083588175331385,3084.51,0.0
2022-08-03,100000.0,104851.85,0,0,0.0023261864009128646,-0.001659218546952279,100000.0,0.0,0.0,0.0,0.04851851851851854,3085.79,0.0
2022-08-04,100000.0,104913.01,0,0,0.001579823476956696,0.0007611114169951971,100000.0,0.0,0.0,0.0,0.0491301393136257,3087.59,0.0
2022-08-05,100000.0,104902.14,0,0,0.0016798325031551122,0.005733220612385681,100000.0,0.0,0.0,0.0,0.049021406727828724,3087.27,0.0
2022-08-08,100000.0,104805.98,0,0,0.0026781762432160766,0.0038483484846518756,100000.0,0.0,0.0,0.0,0.04805980292218825,3084.44,0.0
2022-08-09,100000.0,104688.41,0,0,0.0021734092748890025,0.0023726216982908888,100000.0,0.0,0.0,0.0,0.046884131838260366,3080.98,0.0
2022-08-10,100000.0,104677.88,0,0,0.0029013521330813414,0.0031129591939416112,100000.0,0.0,0.0,0.0,0.04677879714576964,3080.67,0.0
2022-08-11,100000.0,104992.86,0,0,0.002329627841311856,-0.00040130229065948875,100000.0,0.0,0.0,0.0,0.04992864424057086,3089.94,0.0
2022-08-12,100000.0,105503.57,0,0,0.0010820995300939594,-0.007233564253438685,100000.0,0.0,0.0,0.0,0.055035677879714494,3104.97,0.0
2022-08-15,100000.0,105209.31,0,0,0.003715728162323068,-0.005671266765924554,100000.0,0.0,0.0,0.0,0.05209310227658847,3096.31,0.0
2022-08-16,100000.0,104936.8,0,0,0.005472872781637631,-0.004970388143600513,100000.0,0.0,0.0,0.0,0.049367991845056095,3088.29,0.0
2022-08-17,100000.0,105003.74,0,0,0.0036784291503478895,-0.005316704743290268,100000.0,0.0,0.0,0.0,0.05003737682636769,3090.26,0.0
2022-08-18,100000.0,104950.73,0,0,0.0030621406579461738,-0.0038980800984232955,100000.0,0.0,0.0,0.0,0.04950730547060826,3088.7,0.0
2022-08-19,100000.0,104740.4,0,0,0.004672643902049111,-0.0013560377744111785,100000.0,0.0,0.0,0.0,0.04740400951410134,3082.51,0.0
2022-08-22,100000.0,104612.64,0,0,0.0020909694725170964,0.0007470564352416442,100000.0,0.0,0.0,0.0,0.04612640163098884,3078.75,0.0
2022-08-23,100000.0,104415.22,0,0,0.0015443616616177824,0.0030947561618515085,100000.0,0.0,0.0,0.0,0.04415222562011564,3072.94,0.0
2022-08-24,100000.0,104445.46,0,0,0.0012443522371607565,0.0061421744208365325,100000.0,0.0,0.0,0.0,0.044454638124362976,3073.83,0.0
2022-08-25,100000.0,104541.62,0,0,0.0008382542177369828,0.007901425571886334,100000.0,0.0,0.0,0.0,0.04541624193000345,3076.66,0.0
2022-08-26,100000.0,104598.37,0,0,0.0022483239842720605,0.009774780481624834,100000.0,0.0,0.0,0.0,0.045983690112130424,3078.33,0.0
2022-08-29,100000.0,104690.79,0,0,-0.0002571362793897421,0.012693724541958051,100000.0,0.0,0.0,0.0,0.04690791709140336,3081.05,0.0
2022-08-30,100000.0,104738.36,0,0,0.0008585889217854134,0.010248341416730256,100000.0,0.0,0.0,0.0,0.0473836221542643,3082.45,0.0
2022-08-31,100000.0,105086.99,0,0,-0.0009043086419964353,0.007410976134199387,100000.0,0.0,0.0,0.0,0.05086986068637445,3092.71,0.0
2022-09-01,100000.0,105367.65,0,0,0.0013963533315189559,0.004308329329209881,100000.0,0.0,0.0,0.0,0.05367652055725441,3100.97,0.0
2022-09-02,100000.0,105620.8,0,0,0.000590929689687485,0.004680834636245912,100000.0,0.0,0.0,0.0,0.05620795107033642,3108.42,0.0
2022-09-05,100000.0,106019.71,0,0,-3.626368368421723e-05,0.0001281985539203223,100000.0,0.0,0.0,0.0,0.060197077811756754,3120.16,0.0
2022-09-06,100000.0,105811.76,0,0,-0.0021233009387374288,-0.0030442768879012094,100000.0,0.0,0.0,0.0,0.05811756710839283,3114.04,0.0
2022-09-07,100000.0,105865.78,0,0,-0.00027385683923561335,-0.001434701809906902,100000.0,0.0,0.0,0.0,0.05865783214407071,3115.63,0.0
2022-09-08,100000.0,105821.61,0,0,-0.00179202525353202,0.001425667800136754,100000.0,0.0,0.0,0.0,0.058216106014271206,3114.33,0.0
2022-09-09,100000.0,106115.19,0,0,-0.0028999510717700964,0.0012712257882721012,100000.0,0.0,0.0,0.0,0.06115188583078489,3122.97,0.0
2022-09-12,100000.0,106033.3,0,0,-0.002511368168802081,-0.001214525597969529,100000.0,0.0,0.0,0.0,0.06033299354400268,3120.56,0.0
2022-09-13,100000.0,105489.64,0,0,-0.0015273125556448444,0.004532043188084645,100000.0,0.0,0.0,0.0,0.05489636425416247,3104.56,0.0
2022-09-14,100000.0,105713.9,0,0,-0.004069835757555789,0.0002732099924145359,100000.0,0.0,0.0,0.0,0.05713897383622156,3111.16,0.0
2022-09-15,100000.0,105972.48,0,0,-0.005840248195871182,0.0035590954126145657,100000.0,0.0,0.0,0.0,0.05972477064220191,3118.77,0.0
2022-09-16,100000.0,106250.08,0,0,-0.004281356256504658,-0.0004253359514413413,100000.0,0.0,0.0,0.0,0.06250084947332653,3126.94,0.0
2022-09-19,100000.0,105904.52,0,0,-0.0027751712701712863,-0.0014020925509421467,100000.0,0.0,0.0,0.0,0.05904519198097187,3116.77,0.0
2022-09-20,100000.0,105967.72,0,0,-0.0033270000965059123,-0.0023183256750560766,100000.0,0.0,0.0,0.0,0.05967720013591577,3118.63,0.0
2022-09-21,100000.0,105742.78,0,0,-0.0019606776865754025,-0.0036118135867173606,100000.0,0.0,0.0,0.0,0.05742779476724449,3112.01,0.0
2022-09-22,100000.0,106349.64,0,0,6.798753939546323e-05,-0.007482738899698749,100000.0,0.0,0.0,0.0,0.0634964322120286,3129.87,0.0
2022-09-23,100000.0,106204.89,0,0,-0.003964541680178442,-0.0038584468311785303,100000.0,0.0,0.0,0.0,0.06204892966360858,3125.61,0.0
2022-09-26,100000.0,105756.03,0,0,-0.005123548960044257,-0.0019245598252153329,100000.0,0.0,0.0,0.0,0.05756031260618416,3112.4,0.0
2022-09-27,100000.0,105722.05,0,0,-0.002996552202817603,0.003017934048981097,100000.0,0.0,0.0,0.0,0.05722052327556914,3111.4,0.0
2022-09-28,100000.0,105360.86,0,0,-0.002052336502436032,0.004192507022449332,100000.0,0.0,0.0,0.0,0.05360856269113152,3100.77,0.0
2022-09-29,100000.0,105553.86,0,0,0.0004459993766406671,0.0002156802781310141,100000.0,0.0,0.0,0.0,0.05553856608902483,3106.45,0.0
2022-09-30,100000.0,105795.11,0,0,-0.0035439660510079296,0.0012236835766248344,100000.0,0.0,0.0,0.0,0.05795107033639157,3113.55,0.0
2022-10-03,100000.0,105552.5,0,0,0.003905625131378259,0.006068097900792324,100000.0,0.0,0.0,0.0,0.05552497451580013,3106.41,0.0
2022-10-04,100000.0,106041.11,0,0,-0.0004426985376678188,-0.0013682432973701752,100000.0,0.0,0.0,0.0,0.06041114509004416,3120.79,0.0
2022-10-05,100000.0,105802.58,0,0,0.0010274995039218117,0.004232811029716288,100000.0,0.0,0.0,0.0,0.058025823989126805,3113.77,0.0
2022-10-06,100000.0,105576.62,0,0,0.0021014400850780926,0.006504415664666974,100000.0,0.0,0.0,0.0,0.05576622494053692,3107.12,0.0
2022-10-07,100000.0,105924.57,0,0,0.0018279035515786583,0.007721276977955549,100000.0,0.0,0.0,0.0,0.059245667686034724,3117.36,0.0
2022-10-10,100000.0,106193.0,0,0,-6.440267307241694e-05,0.005945105367233472,100000.0,0.0,0.0,0.0,0.06193000339789345,3125.26,0.0
2022-10-11,100000.0,105896.02,0,0,-0.000890823131682742,0.009882818014965489,100000.0,0.0,0.0,0.0,0.05896024464831804,3116.52,0.0
2022-10-12,100000.0,106250.42,0,0,-0.0018452159996670305,0.006085802459265377,100000.0,0.0,0.0,0.0,0.06250424736663263,3126.95,0.0
2022-10-13,100000.0,106263.34,0,0,0.0008958408219412785,0.004179283925904942,100000.0,0.0,0.0,0.0,0.06263336731226635,3127.33,0.0
2022-10-14,100000.0,106742.44,0,0,-0.0021014987187917638,-0.0014611180258671252,100000.0,0.0,0.0,0.0,0.0674243968739381,3141.43,0.0
2022-10-17,100000.0,106824.33,0,0,-0.0036592907077700187,0.0013868390248865659,100000.0,0.0,0.0,0.0,0.06824328916072045,3143.84,0.0
2022-10-18,100000.0,106942.58,0,0,-0.002372187063033671,-0.0030406822312316617,100000.0,0.0,0.0,0.0,0.06942575603126068,3147.32,0.0
2022-10-19,100000.0,106897.04,0,0,-0.0022413034541717593,0.0018436226549438661,100000.0,0.0,0.0,0.0,0.06897043832823649,3145.98,0.0
2022-10-20,100000.0,106707.44,0,0,-0.003990330037631653,0.006613807158323715,100000.0,0.0,0.0,0.0,0.06707441386340476,3140.4,0.0
2022-10-21,100000.0,106586.48,0,0,-0.002111144825089156,0.004832889149589903,100000.0,0.0,0.0,0.0,0.0658647638464153,3136.84,0.0
2022-10-24,100000.0,106972.48,0,0,-0.0035052699723197604,0.0002604662982021999,100000.0,0.0,0.0,0.0,0.06972477064220177,3148.2,0.0
2022-10-25,100000.0,106617.4,0,0,-0.0035016400066138547,0.001293920803123294,100000.0,0.0,0.0,0.0,0.06617397213727498,3137.75,0.0
2022-10-26,100000.0,107094.12,0,0,-0.004044318161782002,-0.006415422396233272,100000.0,0.0,0.0,0.0,0.07094121644580373,3151.78,0.0
2022-10-27,100000.0,107413.18,0,0,-0.002332511594565513,-0.006374222202538915,100000.0,0.0,0.0,0.0,0.07413183826027875,3161.17,0.0
2022-10-28,100000.0,107101.6,0,0,-0.0031256856105921485,-0.004993654822334936,100000.0,0.0,0.0,0.0,0.07101597009853897,3152.0,0.0
2022-10-31,100000.0,107000.34,0,0,-0.0038888423946448836,-0.006059027888041357,100000.0,0.0,0.0,0.0,0.07000339789330624,3149.02,0.0
2022-11-01,100000.0,106755.35,0,0,-0.0012394276959815974,-0.0022407465760182488,100000.0,0.0,0.0,0.0,0.06755351681957182,3141.81,0.0
2022-11-02,100000.0,106407.07,0,0,0.0005204268731687329,0.001711606994597048,100000.0,0.0,0.0,0.0,0.06407067618076791,3131.56,0.0
2022-11-03,100000.0,106728.51,0,0,0.0016492540127239518,0.0016841662899311771,100000.0,0.0,0.0,0.0,0.06728508324838607,3141.02,0.0
2022-11-04,100000.0,106566.77,0,0,0.0003239637133637843,0.008532455855063015,100000.0,0.0,0.0,0.0,0.0656676860346587,3136.26,0.0
2022-11-07,100000.0,106352.02,0,0,0.003646393970635949,0.016236732972517043,100000.0,0.0,0.0,0.0,0.06352021746517159,3129.94,0.0
2022-11-08,100000.0,106516.14,0,0,0.0021688943490960327,0.012603795493768333,100000.0,0.0,0.0,0.0,0.06516139993204212,3134.77,0.0
2022-11-09,100000.0,106589.19,0,0,0.0030358404195972464,0.012129732348928224,100000.0,0.0,0.0,0.0,0.06589194699286455,3136.92,0.0
2022-11-10,100000.0,106908.26,0,0,0.0001383018413208375,0.008870708862127374,100000.0,0.0,0.0,0.0,0.06908256880733941,3146.31,0.0
2022-11-11,100000.0,107476.04,0,0,-0.0025233954951849095,0.004941479977995655,100000.0,0.0,0.0,0.0,0.0747604485219164,3163.02,0.0
2022-11-14,100000.0,108078.83,0,0,0.0008504347986957247,-0.00026408782806630615,100000.0,0.0,0.0,0.0,0.08078831124702701,3180.76,0.0
2022-11-15,100000.0,107858.65,0,0,-0.0036208472503869746,0.0014869513716495586,100000.0,0.0,0.0,0.0,0.07858647638464157,3174.28,0.0
2022-11-16,100000.0,107882.09,0,0,-0.00476227953725878,0.0023527781364864886,100000.0,0.0,0.0,0.0,0.07882093102276587,3174.97,0.0
2022-11-17,100000.0,107856.61,0,0,-0.003155295312650198,0.0032354405176704404,100000.0,0.0,0.0,0.0,0.07856608902480454,3174.22,0.0
2022-11-18,100000.0,108007.14,0,0,-0.00164939469438606,0.004552247023107192,100000.0,0.0,0.0,0.0,0.08007135575942928,3178.65,0.0
2022-11-21,100000.0,108050.29,0,0,-0.0019184597367156143,0.004839744396085477,100000.0,0.0,0.0,0.0,0.08050288820931033,3179.92,0.0
2022-11-22,100000.0,108019.03,0,0,-0.0015486420165745445,0.0031896822900283617,100000.0,0.0,0.0,0.0,0.0801902820251444,3179.0,0.0
2022-11-23,100000.0,108135.92,0,0,-0.0005851193254637263,0.005137567401113596,100000.0,0.0,0.0,0.0,0.08135915732246009,3182.44,0.0
2022-11-24,100000.0,108205.57,0,0,-0.002476863778854929,0.008051524733944992,100000.0,0.0,0.0,0.0,0.08205572545022077,3184.49,0.0
2022-11-25,100000.0,108498.81,0,0,-0.003143444595858647,-0.001424938618028726,100000.0,0.0,0.0,0.0,0.0849881073734285,3193.12,0.0
2022-11-28,100000.0,108573.22,0,0,-0.0003867990410529724,-0.006540836413368334,100000.0,0.0,0.0,0.0,0.08573224600747534,3195.31,0.0
2022-11-29,100000.0,108363.57,0,0,-0.00165579982214913,-0.006446879095931779,100000.0,0.0,0.0,0.0,0.08363574583758077,3189.14,0.0
2022-11-30,100000.0,108691.47,0,0,-0.0006288674289429736,-0.011779454106083831,100000.0,0.0,0.0,0.0,0.0869147128780157,3198.79,0.0
2022-12-01,100000.0,109076.79,0,0,-0.001625999639387253,-0.008563516119284964,100000.0,0.0,0.0,0.0,0.09076792388718997,3210.13,0.0
2022-12-02,100000.0,108344.21,0,0,0.0014351165697545061,0.007608426347861297,100000.0,0.0,0.0,0.0,0.08344206591913025,3188.57,0.0
2022-12-05,100000.0,107863.06,0,0,-0.0006398930111454562,0.020737711889768473,100000.0,0.0,0.0,0.0,0.07863064899762147,3174.41,0.0
2022-12-06,100000.0,107664.97,0,0,-0.0011499497428459847,0.024591457372072023,100000.0,0.0,0.0,0.0,0.07664967720013592,3168.58,0.0
2022-12-07,100000.0,107411.15,0,0,-0.0020851987692266077,0.023729006583130596,100000.0,0.0,0.0,0.0,0.07411145090044186,3161.11,0.0
2022-12-08,100000.0,108142.71,0,0,0.0017145289012280478,0.024687052258502318,100000.0,0.0,0.0,0.0,0.08142711518858312,3182.64,0.0
2022-12-09,100000.0,109168.54,0,0,-0.0010489591535540214,0.018161558501383457,100000.0,0.0,0.0,0.0,0.09168535507985057,3212.83,0.0
2022-12-12,100000.0,110099.9,0,0,-0.0015770057260456197,0.010832530923635453,100000.0,0.0,0.0,0.0,0.10099898063200817,3240.24,0.0
2022-12-13,100000.0,110312.61,0,0,-0.0022254410847551693,0.006690281841983614,100000.0,0.0,0.0,0.0,0.10312606184165823,3246.5,0.0
2022-12-14,100000.0,109959.9,0,0,0.0019403648495069238,0.011056450317046496,100000.0,0.0,0.0,0.0,0.0995990485898743,3236.12,0.0
2022-12-15,100000.0,110812.44,0,0,-0.0011230414457408667,0.0035937581449829725,100000.0,0.0,0.0,0.0,0.10812436289500518,3261.21,0.0
2022-12-16,100000.0,111151.21,0,0,-0.0010822641300369182,0.0006725401842762047,100000.0,0.0,0.0,0.0,0.1115120625212368,3271.18,0.0
2022-12-19,100000.0,111292.56,0,0,0.00022158311204902915,0.0016395244463169867,100000.0,0.0,0.0,0.0,0.11292558613659537,3275.34,0.0
2022-12-20,100000.0,111050.63,0,0,-0.00041177299676971345,0.004262258966654775,100000.0,0.0,0.0,0.0,0.11050628610261629,3268.22,0.0
2022-12-21,100000.0,111175.67,0,0,0.0008563788670112232,0.003209144533757202,100000.0,0.0,0.0,0.0,0.1117567108392797,3271.9,0.0
2022-12-22,100000.0,111210.67,0,0,0.0003245454837654577,0.0025940059824072215,100000.0,0.0,0.0,0.0,0.11210669384981316,3272.93,0.0
2022-12-23,100000.0,111225.96,0,0,0.0015185338751357213,0.0025050559360659808,100000.0,0.0,0.0,0.0,0.11225959904858988,3273.38,0.0
2022-12-26,100000.0,111475.03,0,0,0.00047069004866392256,0.0027981747853360606,100000.0,0.0,0.0,0.0,0.11475025484199795,3280.71,0.0
2022-12-27,100000.0,111523.96,0,0,8.157244394591857e-05,0.0022637600353425658,100000.0,0.0,0.0,0.0,0.1152395514780836,3282.15,0.0
2022-12-28,100000.0,111532.45,0,0,0.0004977150277107028,0.0011272239824517971,100000.0,0.0,0.0,0.0,0.11532449881073742,3282.4,0.0
2022-12-29,100000.0,111499.15,0,0,0.002582632662730077,0.001630391720657487,100000.0,0.0,0.0,0.0,0.11499150526673475,3281.42,0.0
2022-12-30,100000.0,111504.59,0,0,0.0009747757521354017,0.005363270132070497,100000.0,0.0,0.0,0.0,0.11504587155963308,3281.58,0.0
2023-01-02,100000.0,111786.95,0,0,0.0017171711396147412,0.0024955241664614825,100000.0,0.0,0.0,0.0,0.11786952089704383,3289.89,0.0
2023-01-03,100000.0,111776.42,0,0,0.0022656456206913327,0.003292213595656568,100000.0,0.0,0.0,0.0,0.11776418620455312,3289.58,0.0
2023-01-04,100000.0,111658.17,0,0,0.0014844347325854278,0.001968899303125271,100000.0,0.0,0.0,0.0,0.11658171933401289,3286.1,0.0
2023-01-05,100000.0,111680.94,0,0,0.002084382036626224,-0.0012504677844814571,100000.0,0.0,0.0,0.0,0.11680937818552499,3286.77,0.0
2023-01-06,100000.0,112102.62,0,0,0.0011855641475013072,-0.0061469819773397605,100000.0,0.0,0.0,0.0,0.12102616377845726,3299.18,0.0
2023-01-09,100000.0,112065.92,0,0,0.002196756424672245,0.0004911918983656616,100000.0,0.0,0.0,0.0,0.12065919130139315,3298.1,0.0
2023-01-10,100000.0,112144.41,0,0,0.0016021010421070185,0.01315897115812903,100000.0,0.0,0.0,0.0,0.12144410465511377,3300.41,0.0
2023-01-11,100000.0,111878.02,0,0,0.002026487349763478,0.02293952748157202,100000.0,0.0,0.0,0.0,0.11878015630309223,3292.57,0.0
2023-01-12,100000.0,111541.28,0,0,0.0028585018280959515,0.02949132715541669,100000.0,0.0,0.0,0.0,0.1154128440366972,3282.66,0.0
2023-01-13,100000.0,111413.52,0,0,0.0014573334392038399,0.027054804965079837,100000.0,0.0,0.0,0.0,0.11413523615358484,3278.9,0.0
2023-01-16,100000.0,112120.97,0,0,-0.0005952452476642458,0.02186246105730194,100000.0,0.0,0.0,0.0,0.12120965001698947,3299.72,0.0
2023-01-17,100000.0,113620.12,0,0,-0.0011667837775938507,0.005218551126848103,100000.0,0.0,0.0,0.0,0.13620115528372423,3343.84,0.0
2023-01-18,100000.0,114444.44,0,0,0.002563711541960148,0.001775481725601935,100000.0,0.0,0.0,0.0,0.14444444444444438,3368.1,0.0
2023-01-19,100000.0,114830.78,0,0,0.0026748336564557207,0.0005799725992536864,100000.0,0.0,0.0,0.0,0.14830784913353723,3379.47,0.0
2023-01-20,100000.0,114427.79,0,0,0.0019503785747508893,0.004192884567987276,100000.0,0.0,0.0,0.0,0.14427794767244312,3367.61,0.0
2023-01-23,100000.0,114572.21,0,0,0.0013173265038879413,0.0029775850717408403,100000.0,0.0,0.0,0.0,0.14572205232755703,3371.86,0.0
2023-01-24,100000.0,114213.05,0,0,0.001474046002636501,0.005161708748724347,100000.0,0.0,0.0,0.0,0.14213047910295615,3361.29,0.0
2023-01-25,100000.0,114647.64,0,0,0.003264156925709601,-0.007773970978755651,100000.0,0.0,0.0,0.0,0.14647638464152232,3374.08,0.0
2023-01-26,100000.0,114897.38,0,0,0.002995824720445356,-0.004657792709001796,100000.0,0.0,0.0,0.0,0.1489738362215426,3381.43,0.0
2023-01-27,100000.0,114907.58,0,0,0.00042821723334636393,-0.0047608768293151416,100000.0,0.0,0.0,0.0,0.14907577302072722,3381.73,0.0
2023-01-30,100000.0,114913.35,0,0,0.0010461186294367947,-0.0020254886306513287,100000.0,0.0,0.0,0.0,0.1491335372069318,3381.9,0.0
2023-01-31,100000.0,114802.58,0,0,0.000998049968634061,0.005277271328108402,100000.0,0.0,0.0,0.0,0.1480258239891268,3378.64,0.0
2023-02-01,100000.0,113756.37,1,1,0.007484368028155867,0.017868184058425607,5000.0,94924.0,0.0,0.0,0.13756371049949026,3347.85,0.0
2023-02-02,101520.88,114362.22,0,0,0.004879794834792035,0.017636851988305446,101520.88,0.0,1674.16,0.015208820097073913,0.14362215426435607,3365.68,0.0
2023-02-03,101520.88,114360.52,0,0,0.004474747404988988,0.020810368341142693,101520.88,0.0,0.0,0.015208820097073913,0.14360516479782542,3365.63,0.0
2023-02-06,101520.88,114680.6,0,0,0.0045702744436406685,0.013513873868535198,101520.88,0.0,0.0,0.015208820097073913,0.1468059802922189,3375.05,0.0
2023-02-07,101520.88,115408.43,0,0,0.0029813693918571346,0.009592312018065874,101520.88,0.0,0.0,0.015208820097073913,0.15408426775399245,3396.47,0.0
2023-02-08,101520.88,115788.99,0,0,0.003287004948387738,0.00235351427808439,101520.88,0.0,0.0,0.015208820097073913,0.15788990825688073,3407.67,0.0
2023-02-09,101520.88,116379.2,0,0,0.0022088788736974504,-0.01725527293111906,101520.88,0.0,0.0,0.015208820097073913,0.1637920489296636,3425.04,0.0
2023-02-10,101520.88,116740.4,0,0,0.0025351258379281167,-0.0431706188312615,101520.88,0.0,0.0,0.015208820097073913,0.16740400951410134,3435.67,0.0
2023-02-13,101520.88,116230.38,0,0,0.0006115148697725048,-0.03139160279010478,101520.88,0.0,0.0,0.015208820097073913,0.16230377166156978,3420.66,0.0
2023-02-14,101520.88,116515.46,0,0,-0.0005544177987512756,-0.039830273690964035,101520.88,0.0,0.0,0.015208820097073913,0.1651546041454299,3429.05,0.0
2023-02-15,101520.88,116061.5,0,0,-0.001355086030196692,-0.039971425978352904,101520.88,0.0,0.0,0.015208820097073913,0.16061501868841327,3415.69,0.0
2023-02-16,101520.88,114371.05,0,0,-0.003011861858665441,-0.024055687267152792,101520.88,0.0,0.0,0.015208820097073913,0.143710499490316,3365.94,0.0
